Entry	Entry name	Cross-reference (STRING)
Q7Z6I5	SPT12_HUMAN	9606.ENSP00000335392;
Q5MJ10	SPXN2_HUMAN	9606.ENSP00000470584;
Q5MJ08	SPXN4_HUMAN	9606.ENSP00000405210;
Q5MJ07	SPXN5_HUMAN	9606.ENSP00000364661;
Q9HD15	SRA1_HUMAN	9606.ENSP00000337513;
Q9C0H9	SRCN1_HUMAN	9606.ENSP00000484715;
Q9BX66	SRBS1_HUMAN	9606.ENSP00000360293;
P12931	SRC_HUMAN	9606.ENSP00000362680;
Q7Z6B7	SRGP1_HUMAN	9606.ENSP00000347198;
Q5TGY1	TMCO4_HUMAN	9606.ENSP00000294543;
Q96DC7	TMCO6_HUMAN	9606.ENSP00000252100;
Q9UHB9	SRP68_HUMAN	9606.ENSP00000312066;
Q9BXP5	SRRT_HUMAN	9606.ENSP00000480421;
O60687	SRPX2_HUMAN	9606.ENSP00000362095;
P78539	SRPX_HUMAN	9606.ENSP00000367794;
Q9UHV2	SRTD1_HUMAN	9606.ENSP00000350633;
Q9NVH6	TMLH_HUMAN	9606.ENSP00000335261;
Q86X19	TMM17_HUMAN	9606.ENSP00000335094;
Q96HH6	TMM19_HUMAN	9606.ENSP00000266673;
P57088	TMM33_HUMAN	9606.ENSP00000422473;
Q04837	SSBP_HUMAN	9606.ENSP00000419665;
Q96MV1	TMM56_HUMAN	9606.ENSP00000359222;
Q9BXS4	TMM59_HUMAN	9606.ENSP00000234831;
Q9BWG4	SSBP4_HUMAN	9606.ENSP00000270061;
Q6PI78	TMM65_HUMAN	9606.ENSP00000297632;
Q9BUB7	TMM70_HUMAN	9606.ENSP00000312599;
Q6P5X7	TMM71_HUMAN	9606.ENSP00000349296;
Q96HE8	TMM80_HUMAN	9606.ENSP00000380646;
Q6PEY1	TMM88_HUMAN	9606.ENSP00000301599;
Q9HCN3	TMM8A_HUMAN	9606.ENSP00000401338;
Q6UXU6	TMM92_HUMAN	9606.ENSP00000300433;
Q12767	TMM94_HUMAN	9606.ENSP00000313885;
Q3KNT9	TMM95_HUMAN	9606.ENSP00000331466;
Q8N816	TMM99_HUMAN	9606.ENSP00000482364;
Q8WYL5	SSH1_HUMAN	9606.ENSP00000315713;
Q76I76	SSH2_HUMAN	9606.ENSP00000444743;
P28289	TMOD1_HUMAN	9606.ENSP00000259365;
Q9NZR1	TMOD2_HUMAN	9606.ENSP00000249700;
Q8IU80	TMPS6_HUMAN	9606.ENSP00000371211;
Q7RTY8	TMPS7_HUMAN	9606.ENSP00000478830;
Q7Z410	TMPS9_HUMAN	9606.ENSP00000330264;
Q86WS5	TMPSC_HUMAN	9606.ENSP00000381476;
Q8N394	TMTC2_HUMAN	9606.ENSP00000322300;
Q5T4D3	TMTC4_HUMAN	9606.ENSP00000343871;
Q71RG4	TMUB2_HUMAN	9606.ENSP00000466971;
O43805	SSNA1_HUMAN	9606.ENSP00000313752;
Q08945	SSRP1_HUMAN	9606.ENSP00000278412;
Q03169	TNAP2_HUMAN	9606.ENSP00000452634;
P21580	TNAP3_HUMAN	9606.ENSP00000481570;
O15417	TNC18_HUMAN	9606.ENSP00000395538;
P50591	TNF10_HUMAN	9606.ENSP00000241261;
O95150	TNF15_HUMAN	9606.ENSP00000363157;
Q9UNG2	TNF18_HUMAN	9606.ENSP00000385470;
P01375	TNFA_HUMAN	9606.ENSP00000398698;
P01374	TNFB_HUMAN	9606.ENSP00000403495;
Q59H18	TNI3K_HUMAN	9606.ENSP00000322251;
Q8NFZ5	TNIP2_HUMAN	9606.ENSP00000321203;
Q96KP6	TNIP3_HUMAN	9606.ENSP00000426613;
Q13470	TNK1_HUMAN	9606.ENSP00000459799;
O95271	TNKS1_HUMAN	9606.ENSP00000311579;
P25942	TNR5_HUMAN	9606.ENSP00000361359;
Q9Y2K9	STB5L_HUMAN	9606.ENSP00000273666;
Q8WVM7	STAG1_HUMAN	9606.ENSP00000372689;
P25445	TNR6_HUMAN	9606.ENSP00000347979;
Q9UHE8	STEA1_HUMAN	9606.ENSP00000297205;
Q8NFT2	STEA2_HUMAN	9606.ENSP00000378119;
Q8IWL8	STH_HUMAN	9606.ENSP00000443168;
Q9UJZ1	STML2_HUMAN	9606.ENSP00000348886;
Q8TAV4	STML3_HUMAN	9606.ENSP00000368952;
Q8WXE9	STON2_HUMAN	9606.ENSP00000450857;
P16949	STMN1_HUMAN	9606.ENSP00000410452;
O00506	STK25_HUMAN	9606.ENSP00000325748;
Q9H6E5	STPAP_HUMAN	9606.ENSP00000308000;
Q9BXU1	STK31_HUMAN	9606.ENSP00000348132;
Q5VSL9	STRP1_HUMAN	9606.ENSP00000358810;
Q9ULQ0	STRP2_HUMAN	9606.ENSP00000249344;
Q69YW2	STUM_HUMAN	9606.ENSP00000355752;
O60499	STX10_HUMAN	9606.ENSP00000466298;
Q8N2I9	STK40_HUMAN	9606.ENSP00000362222;
Q14106	TOB2_HUMAN	9606.ENSP00000331305;
Q8N4C7	STX19_HUMAN	9606.ENSP00000320679;
P61266	STX1B_HUMAN	9606.ENSP00000215095;
Q6ZWJ1	STXB4_HUMAN	9606.ENSP00000365530;
Q96NM4	TOX2_HUMAN	9606.ENSP00000344724;
Q8NBK3	SUMF1_HUMAN	9606.ENSP00000272902;
Q8TAQ9	SUN3_HUMAN	9606.ENSP00000297325;
Q8NBJ7	SUMF2_HUMAN	9606.ENSP00000341938;
P63165	SUMO1_HUMAN	9606.ENSP00000376077;
Q93096	TP4A1_HUMAN	9606.ENSP00000359685;
O75365	TP4A3_HUMAN	9606.ENSP00000332274;
Q8TEL6	TP4AP_HUMAN	9606.ENSP00000252015;
P00750	TPA_HUMAN	9606.ENSP00000220809;
P0DKB5	TPBGL_HUMAN	9606.ENSP00000474988;
Q13641	TPBG_HUMAN	9606.ENSP00000358765;
O75865	TPC6A_HUMAN	9606.ENSP00000006275;
Q16890	TPD53_HUMAN	9606.ENSP00000434142;
Q96J77	TPD55_HUMAN	9606.ENSP00000341677;
Q15526	SURF1_HUMAN	9606.ENSP00000361042;
O15260	SURF4_HUMAN	9606.ENSP00000361057;
O75683	SURF6_HUMAN	9606.ENSP00000361092;
Q8IYB8	SUV3_HUMAN	9606.ENSP00000352678;
Q5VX71	SUSD4_HUMAN	9606.ENSP00000344219;
O43463	SUV91_HUMAN	9606.ENSP00000337976;
Q4LDE5	SVEP1_HUMAN	9606.ENSP00000384917;
Q8NHG7	SVIP_HUMAN	9606.ENSP00000346130;
Q8N4V2	SVOP_HUMAN	9606.ENSP00000479104;
Q8N434	SVOPL_HUMAN	9606.ENSP00000405482;
P60174	TPIS_HUMAN	9606.ENSP00000229270;
Q9Y285	SYFA_HUMAN	9606.ENSP00000320309;
O75762	TRPA1_HUMAN	9606.ENSP00000262209;
P57073	SOX8_HUMAN	9606.ENSP00000293894;
Q9UHF0	TKNK_HUMAN	9606.ENSP00000483110;
Q9P0Z9	SOX_HUMAN	9606.ENSP00000317721;
O15370	SOX12_HUMAN	9606.ENSP00000347646;
Q02447	SP3_HUMAN	9606.ENSP00000310301;
Q9BT81	SOX7_HUMAN	9606.ENSP00000301921;
Q99523	SORT_HUMAN	9606.ENSP00000256637;
Q07889	SOS1_HUMAN	9606.ENSP00000387784;
Q07890	SOS2_HUMAN	9606.ENSP00000216373;
Q9UM82	SPAT2_HUMAN	9606.ENSP00000416799;
Q15005	SPCS2_HUMAN	9606.ENSP00000263672;
Q8NEY3	SPAT4_HUMAN	9606.ENSP00000280191;
Q6RVD6	SPAT8_HUMAN	9606.ENSP00000328149;
Q9BWV2	SPAT9_HUMAN	9606.ENSP00000274432;
P61009	SPCS3_HUMAN	9606.ENSP00000427463;
Q9HD40	SPCS_HUMAN	9606.ENSP00000371535;
Q9Y6A9	SPCS1_HUMAN	9606.ENSP00000478310;
A6NIY4	SPDE5_HUMAN	9606.ENSP00000485398;
Q9BSE5	SPEB_HUMAN	9606.ENSP00000364986;
Q9H808	TLE6_HUMAN	9606.ENSP00000246112;
A6NHP3	SPE2B_HUMAN	9606.ENSP00000424058;
Q9UKI8	TLK1_HUMAN	9606.ENSP00000411099;
Q86UE8	TLK2_HUMAN	9606.ENSP00000316512;
Q9NYK1	TLR7_HUMAN	9606.ENSP00000370034;
Q9BVC6	TM109_HUMAN	9606.ENSP00000227525;
O76094	SRP72_HUMAN	9606.ENSP00000342181;
Q13445	TMED1_HUMAN	9606.ENSP00000214869;
Q9Y3Q3	TMED3_HUMAN	9606.ENSP00000299705;
P61011	SRP54_HUMAN	9606.ENSP00000451818;
Q9UH36	SRR1L_HUMAN	9606.ENSP00000215917;
Q9Y3A6	TMED5_HUMAN	9606.ENSP00000359305;
Q6PL24	TMED8_HUMAN	9606.ENSP00000216468;
Q9BVK6	TMED9_HUMAN	9606.ENSP00000330945;
Q9GZT4	SRR_HUMAN	9606.ENSP00000339435;
A7MD48	SRRM4_HUMAN	9606.ENSP00000267260;
Q8WXF0	SRS12_HUMAN	9606.ENSP00000414302;
Q01130	SRSF2_HUMAN	9606.ENSP00000376276;
P84103	SRSF3_HUMAN	9606.ENSP00000362820;
Q08170	SRSF4_HUMAN	9606.ENSP00000362900;
Q13243	SRSF5_HUMAN	9606.ENSP00000452123;
Q13247	SRSF6_HUMAN	9606.ENSP00000244020;
Q16629	SRSF7_HUMAN	9606.ENSP00000325905;
Q9BYN0	SRXN1_HUMAN	9606.ENSP00000371388;
Q13242	SRSF9_HUMAN	9606.ENSP00000229390;
Q14140	SRTD2_HUMAN	9606.ENSP00000326933;
O60232	SSA27_HUMAN	9606.ENSP00000312318;
A2A2V5	SRTM1_HUMAN	9606.ENSP00000325776;
Q96B42	TMM18_HUMAN	9606.ENSP00000281017;
Q5JXX7	TMM31_HUMAN	9606.ENSP00000316940;
Q69YG0	TMM42_HUMAN	9606.ENSP00000306564;
Q9BTV4	TMM43_HUMAN	9606.ENSP00000303992;
Q2T9K0	TMM44_HUMAN	9606.ENSP00000376227;
Q6P2H8	TMM53_HUMAN	9606.ENSP00000361311;
P81877	SSBP2_HUMAN	9606.ENSP00000483921;
Q9BWW4	SSBP3_HUMAN	9606.ENSP00000360371;
Q8N0U2	TMM61_HUMAN	9606.ENSP00000360315;
Q6YI46	TMM64_HUMAN	9606.ENSP00000414786;
Q9BYE2	TMPSD_HUMAN	9606.ENSP00000434279;
Q9BVT8	TMUB1_HUMAN	9606.ENSP00000376565;
Q9H3N1	TMX1_HUMAN	9606.ENSP00000393316;
Q9Y275	TN13B_HUMAN	9606.ENSP00000365048;
P30874	SSR2_HUMAN	9606.ENSP00000350198;
P32745	SSR3_HUMAN	9606.ENSP00000480971;
P35346	SSR5_HUMAN	9606.ENSP00000293897;
P51571	SSRD_HUMAN	9606.ENSP00000317331;
Q9UNL2	SSRG_HUMAN	9606.ENSP00000265044;
Q9UKE5	TNIK_HUMAN	9606.ENSP00000399511;
Q15025	TNIP1_HUMAN	9606.ENSP00000317891;
Q9H2K2	TNKS2_HUMAN	9606.ENSP00000360689;
Q9H2S6	TNMD_HUMAN	9606.ENSP00000362122;
P19237	TNNI1_HUMAN	9606.ENSP00000354488;
P45379	TNNT2_HUMAN	9606.ENSP00000236918;
Q9UEE5	ST17A_HUMAN	9606.ENSP00000319192;
Q16384	SSX1_HUMAN	9606.ENSP00000366118;
O60284	ST18_HUMAN	9606.ENSP00000276480;
O94864	ST65G_HUMAN	9606.ENSP00000336750;
O75886	STAM2_HUMAN	9606.ENSP00000263904;
P52823	STC1_HUMAN	9606.ENSP00000290271;
P42226	STAT6_HUMAN	9606.ENSP00000300134;
Q9NQZ5	STAR7_HUMAN	9606.ENSP00000338030;
Q9HAV5	TNR27_HUMAN	9606.ENSP00000379365;
Q13285	STF1_HUMAN	9606.ENSP00000362690;
Q8N3U4	STAG2_HUMAN	9606.ENSP00000218089;
O95210	STBD1_HUMAN	9606.ENSP00000237642;
P28908	TNR8_HUMAN	9606.ENSP00000263932;
Q13043	STK4_HUMAN	9606.ENSP00000361892;
Q7RTU9	STRC_HUMAN	9606.ENSP00000401513;
Q5TH74	STPG1_HUMAN	9606.ENSP00000363530;
Q8N412	STPG2_HUMAN	9606.ENSP00000295268;
Q8N7X2	STPG3_HUMAN	9606.ENSP00000373583;
Q9Y3F4	STRAP_HUMAN	9606.ENSP00000392270;
Q6UXN7	TO20L_HUMAN	9606.ENSP00000354204;
P46977	STT3A_HUMAN	9606.ENSP00000376472;
O43752	STX6_HUMAN	9606.ENSP00000258301;
O14662	STX16_HUMAN	9606.ENSP00000360183;
O15400	STX7_HUMAN	9606.ENSP00000356918;
Q6J9G0	STYK1_HUMAN	9606.ENSP00000075503;
Q5JTV8	TOIP1_HUMAN	9606.ENSP00000435365;
Q9P2R7	SUCB1_HUMAN	9606.ENSP00000367923;
P62280	RS11_HUMAN	9606.ENSP00000270625;
Q9NWH9	SLTM_HUMAN	9606.ENSP00000369887;
Q9BQ83	SLX1_HUMAN	9606.ENSP00000328940;
Q5VYV7	SLX4I_HUMAN	9606.ENSP00000335557;
Q8IY92	SLX4_HUMAN	9606.ENSP00000294008;
P62277	RS13_HUMAN	9606.ENSP00000435777;
Q99717	SMAD5_HUMAN	9606.ENSP00000441954;
O15198	SMAD9_HUMAN	9606.ENSP00000369154;
Q5PRF9	SMAG2_HUMAN	9606.ENSP00000317224;
Q0VAQ4	SMAGP_HUMAN	9606.ENSP00000475068;
Q9BSF0	SMAKA_HUMAN	9606.ENSP00000345107;
Q9NZC9	SMAL1_HUMAN	9606.ENSP00000349823;
Q9UHJ3	SMBT1_HUMAN	9606.ENSP00000378235;
Q5VUG0	SMBT2_HUMAN	9606.ENSP00000380353;
Q8IY18	SMC5_HUMAN	9606.ENSP00000354957;
P28370	SMCA1_HUMAN	9606.ENSP00000360162;
P62318	SMD3_HUMAN	9606.ENSP00000215829;
Q9UPR3	SMG5_HUMAN	9606.ENSP00000355261;
Q92540	SMG7_HUMAN	9606.ENSP00000425133;
P62244	RS15A_HUMAN	9606.ENSP00000318646;
Q96E16	SMI19_HUMAN	9606.ENSP00000391549;
B2RUZ4	SMIM1_HUMAN	9606.ENSP00000457386;
Q9BVW6	SMIM2_HUMAN	9606.ENSP00000383270;
Q9BZL3	SMIM3_HUMAN	9606.ENSP00000436897;
Q8WVI0	SMIM4_HUMAN	9606.ENSP00000417806;
Q9BQ49	SMIM7_HUMAN	9606.ENSP00000351569;
Q96KF7	SMIM8_HUMAN	9606.ENSP00000376603;
H3BMG3	SMKR1_HUMAN	9606.ENSP00000454370;
H3BR10	SMLR1_HUMAN	9606.ENSP00000456026;
Q92922	SMRC1_HUMAN	9606.ENSP00000254480;
Q8TAQ2	SMRC2_HUMAN	9606.ENSP00000267064;
Q9H4L7	SMRCD_HUMAN	9606.ENSP00000351947;
Q92925	SMRD2_HUMAN	9606.ENSP00000392617;
Q8NCR6	SMRP1_HUMAN	9606.ENSP00000297623;
P61278	SMS_HUMAN	9606.ENSP00000287641;
Q9HCE7	SMUF1_HUMAN	9606.ENSP00000354621;
Q9HAU4	SMUF2_HUMAN	9606.ENSP00000262435;
Q53HV7	SMUG1_HUMAN	9606.ENSP00000424191;
Q8NB12	SMYD1_HUMAN	9606.ENSP00000393453;
Q9H7B4	SMYD3_HUMAN	9606.ENSP00000419184;
Q8IYR2	SMYD4_HUMAN	9606.ENSP00000304360;
Q6IEE8	SN12L_HUMAN	9606.ENSP00000437635;
P62269	RS18_HUMAN	9606.ENSP00000393241;
Q16533	SNPC1_HUMAN	9606.ENSP00000216294;
Q13487	SNPC2_HUMAN	9606.ENSP00000221573;
Q5SXM2	SNPC4_HUMAN	9606.ENSP00000298532;
O15079	SNPH_HUMAN	9606.ENSP00000371297;
Q9BV90	SNR25_HUMAN	9606.ENSP00000372482;
Q6IEG0	SNR48_HUMAN	9606.ENSP00000339834;
Q9NRY2	SOSSC_HUMAN	9606.ENSP00000363360;
P01241	SOMA_HUMAN	9606.ENSP00000312673;
O95416	SOX14_HUMAN	9606.ENSP00000305343;
Q9UPU3	SORC3_HUMAN	9606.ENSP00000358715;
P08047	SP1_HUMAN	9606.ENSP00000329357;
Q3SY56	SP6_HUMAN	9606.ENSP00000438209;
Q8TDD2	SP7_HUMAN	9606.ENSP00000443827;
Q8IXZ3	SP8_HUMAN	9606.ENSP00000408792;
Q86U17	SPA11_HUMAN	9606.ENSP00000335024;
Q96P15	SPB11_HUMAN	9606.ENSP00000441497;
Q9NWH7	SPAT6_HUMAN	9606.ENSP00000360913;
Q9P0W8	SPAT7_HUMAN	9606.ENSP00000377176;
P29401	TKT_HUMAN	9606.ENSP00000391481;
A0PJX2	TLDC2_HUMAN	9606.ENSP00000217320;
Q04727	TLE4_HUMAN	9606.ENSP00000365720;
Q9H9C1	SPE39_HUMAN	9606.ENSP00000452181;
O43897	TLL1_HUMAN	9606.ENSP00000061240;
Q9Y6L7	TLL2_HUMAN	9606.ENSP00000350630;
Q9BXR5	TLR10_HUMAN	9606.ENSP00000308925;
O43711	TLX3_HUMAN	9606.ENSP00000296921;
P0CAT3	TLXNB_HUMAN	9606.ENSP00000475001;
Q6PF06	TM10B_HUMAN	9606.ENSP00000297994;
Q76KD6	SPERI_HUMAN	9606.ENSP00000366690;
Q15513	SPHAR_HUMAN	9606.ENSP00000355649;
O60235	TM11D_HUMAN	9606.ENSP00000283916;
Q9NRA0	SPHK2_HUMAN	9606.ENSP00000245222;
Q99865	SPI2A_HUMAN	9606.ENSP00000364043;
Q9BPZ2	SPI2B_HUMAN	9606.ENSP00000335008;
Q5BJH2	TM128_HUMAN	9606.ENSP00000372201;
A0AVI4	TM129_HUMAN	9606.ENSP00000372394;
Q9H6X4	TM134_HUMAN	9606.ENSP00000312615;
Q9NPI0	TM138_HUMAN	9606.ENSP00000278826;
O43278	SPIT1_HUMAN	9606.ENSP00000342098;
Q5JUX0	SPIN3_HUMAN	9606.ENSP00000364054;
Q56A73	SPIN4_HUMAN	9606.ENSP00000334163;
Q9Y6G1	TM14A_HUMAN	9606.ENSP00000211314;
Q6UXP3	TM14E_HUMAN	9606.ENSP00000386163;
Q6P9G4	TM154_HUMAN	9606.ENSP00000302144;
Q8WZ71	TM158_HUMAN	9606.ENSP00000422431;
Q9HC07	TM165_HUMAN	9606.ENSP00000370736;
Q6ZMD2	SPNS3_HUMAN	9606.ENSP00000347721;
P22532	SPR2D_HUMAN	9606.ENSP00000357746;
Q96RM1	SPR2F_HUMAN	9606.ENSP00000418193;
Q9BYE4	SPR2G_HUMAN	9606.ENSP00000357737;
Q7Z699	SPRE1_HUMAN	9606.ENSP00000299084;
Q969S6	TM203_HUMAN	9606.ENSP00000375053;
Q9BSN7	TM204_HUMAN	9606.ENSP00000454945;
Q8TCT8	SPP2A_HUMAN	9606.ENSP00000261854;
Q14515	SPRL1_HUMAN	9606.ENSP00000414856;
Q6ICI0	TM211_HUMAN	9606.ENSP00000385494;
A2RU14	TM218_HUMAN	9606.ENSP00000436596;
Q6QAJ8	TM220_HUMAN	9606.ENSP00000339830;
Q5W111	SPRY7_HUMAN	9606.ENSP00000354774;
Q8WUH6	TM263_HUMAN	9606.ENSP00000280756;
Q5VZI3	TM268_HUMAN	9606.ENSP00000288502;
Q6UE05	TM270_HUMAN	9606.ENSP00000316775;
Q9BX74	TM2D1_HUMAN	9606.ENSP00000475700;
Q96N06	SPT33_HUMAN	9606.ENSP00000462996;
Q9BX73	TM2D2_HUMAN	9606.ENSP00000416050;
Q8NCS4	TM35B_HUMAN	9606.ENSP00000362435;
P63272	SPT4H_HUMAN	9606.ENSP00000225504;
O00267	SPT5H_HUMAN	9606.ENSP00000470252;
P56557	TM50B_HUMAN	9606.ENSP00000439768;
Q9UK28	TM59L_HUMAN	9606.ENSP00000470879;
Q9BZW5	TM6S1_HUMAN	9606.ENSP00000317000;
Q8NBN3	TM87A_HUMAN	9606.ENSP00000374484;
O15321	TM9S1_HUMAN	9606.ENSP00000433967;
Q92544	TM9S4_HUMAN	9606.ENSP00000381104;
Q96EY4	TMA16_HUMAN	9606.ENSP00000351380;
O15270	SPTC2_HUMAN	9606.ENSP00000216484;
Q8TDI8	TMC1_HUMAN	9606.ENSP00000297784;
Q96JI7	SPTCS_HUMAN	9606.ENSP00000261866;
Q7Z404	TMC4_HUMAN	9606.ENSP00000477627;
Q8N6Q1	TMC5A_HUMAN	9606.ENSP00000327234;
Q6UXY8	TMC5_HUMAN	9606.ENSP00000379531;
Q8NCC5	SPX3_HUMAN	9606.ENSP00000321498;
Q7Z403	TMC6_HUMAN	9606.ENSP00000465261;
Q5MJ09	SPXN3_HUMAN	9606.ENSP00000359534;
Q9BXG8	SPZ1_HUMAN	9606.ENSP00000369611;
Q8WTU2	SRB4D_HUMAN	9606.ENSP00000275560;
P36956	SRBP1_HUMAN	9606.ENSP00000348069;
Q6ZRS2	SRCAP_HUMAN	9606.ENSP00000262518;
Q86TD4	SRCA_HUMAN	9606.ENSP00000382518;
A1L4H1	SRCRL_HUMAN	9606.ENSP00000374274;
O94875	SRBS2_HUMAN	9606.ENSP00000347852;
P11831	SRF_HUMAN	9606.ENSP00000265354;
P09132	SRP19_HUMAN	9606.ENSP00000424870;
Q9ULS5	TMCC3_HUMAN	9606.ENSP00000261226;
Q9UM00	TMCO1_HUMAN	9606.ENSP00000480514;
Q9UGK8	SRGEF_HUMAN	9606.ENSP00000265965;
Q7Z6W1	TMCO2_HUMAN	9606.ENSP00000361852;
O43295	SRGP3_HUMAN	9606.ENSP00000373347;
P78362	SRPK2_HUMAN	9606.ENSP00000377262;
Q9UPE1	SRPK3_HUMAN	9606.ENSP00000359119;
Q8WW62	TMED6_HUMAN	9606.ENSP00000288025;
Q4G0N4	NAKD2_HUMAN	9606.ENSP00000371362;
Q9H094	NBPF3_HUMAN	9606.ENSP00000316782;
Q96M43	NBPF4_HUMAN	9606.ENSP00000389237;
P49321	NASP_HUMAN	9606.ENSP00000255120;
Q6VVB1	NHLC1_HUMAN	9606.ENSP00000345464;
Q8NBF2	NHLC2_HUMAN	9606.ENSP00000358307;
Q5HYW2	NHSL2_HUMAN	9606.ENSP00000424079;
Q86XR2	NIBL2_HUMAN	9606.ENSP00000335040;
Q8N4C6	NIN_HUMAN	9606.ENSP00000371472;
Q6NVV3	NIPA3_HUMAN	9606.ENSP00000295461;
Q0D2K0	NIPA4_HUMAN	9606.ENSP00000311687;
Q86WB0	NIPA_HUMAN	9606.ENSP00000351052;
Q969F2	NKD2_HUMAN	9606.ENSP00000296849;
Q9H2Z4	NKX24_HUMAN	9606.ENSP00000345147;
P26718	NKG2D_HUMAN	9606.ENSP00000480609;
A6NCS4	NKX26_HUMAN	9606.ENSP00000320089;
Q07444	NKG2E_HUMAN	9606.ENSP00000437563;
Q8TEM1	PO210_HUMAN	9606.ENSP00000254508;
Q8IVF1	NTM2A_HUMAN	9606.ENSP00000371126;
A6NNL0	NTM2B_HUMAN	9606.ENSP00000394623;
Q5VT03	NTM2D_HUMAN	9606.ENSP00000484887;
B1AL46	NTM2E_HUMAN	9606.ENSP00000407521;
Q5VZR2	NTM2G_HUMAN	9606.ENSP00000361397;
Q96CW9	NTNG2_HUMAN	9606.ENSP00000376921;
Q9UKI9	PO2F3_HUMAN	9606.ENSP00000260264;
Q9BSD7	NTPCR_HUMAN	9606.ENSP00000355587;
Q01860	PO5F1_HUMAN	9606.ENSP00000259915;
P78424	PO6F2_HUMAN	9606.ENSP00000384004;
Q8NA72	POC5_HUMAN	9606.ENSP00000410216;
Q9NP85	PODO_HUMAN	9606.ENSP00000356587;
P30989	NTR1_HUMAN	9606.ENSP00000359532;
P49790	NU153_HUMAN	9606.ENSP00000444029;
Q16288	NTRK3_HUMAN	9606.ENSP00000354207;
O75694	NU155_HUMAN	9606.ENSP00000231498;
P03897	NU3M_HUMAN	9606.ENSP00000355206;
O75688	PPM1B_HUMAN	9606.ENSP00000282412;
Q8WY54	PPM1E_HUMAN	9606.ENSP00000312411;
Q9ULR3	PPM1H_HUMAN	9606.ENSP00000228705;
Q5SGD2	PPM1L_HUMAN	9606.ENSP00000417659;
O95428	PPN_HUMAN	9606.ENSP00000345395;
P50336	PPOX_HUMAN	9606.ENSP00000356978;
P53041	PPP5_HUMAN	9606.ENSP00000012443;
O96001	PPR17_HUMAN	9606.ENSP00000340125;
Q6NYC8	PPR18_HUMAN	9606.ENSP00000274853;
Q13522	PPR1A_HUMAN	9606.ENSP00000257905;
Q9UD71	PPR1B_HUMAN	9606.ENSP00000254079;
Q8WVI7	PPR1C_HUMAN	9606.ENSP00000280295;
Q6ZMI0	PPR21_HUMAN	9606.ENSP00000294952;
Q5T8A7	PPR26_HUMAN	9606.ENSP00000349274;
Q86WC6	PPR27_HUMAN	9606.ENSP00000331065;
Q5R3F8	PPR29_HUMAN	9606.ENSP00000385277;
Q7Z5V6	PPR32_HUMAN	9606.ENSP00000344140;
Q8TAP8	PPR35_HUMAN	9606.ENSP00000292330;
Q96LQ0	PPR36_HUMAN	9606.ENSP00000298705;
O75864	PPR37_HUMAN	9606.ENSP00000221462;
Q16821	PPR3A_HUMAN	9606.ENSP00000284601;
Q86XI6	PPR3B_HUMAN	9606.ENSP00000308318;
Q9UQK1	PPR3C_HUMAN	9606.ENSP00000238994;
O95685	PPR3D_HUMAN	9606.ENSP00000360035;
Q9H7J1	PPR3E_HUMAN	9606.ENSP00000408288;
Q6ZSY5	PPR3F_HUMAN	9606.ENSP00000055335;
Q7Z4L9	PPR42_HUMAN	9606.ENSP00000315035;
Q5VV67	PPRC1_HUMAN	9606.ENSP00000278070;
P50897	PPT1_HUMAN	9606.ENSP00000394863;
Q9UMR5	PPT2_HUMAN	9606.ENSP00000354608;
Q8NI37	PPTC7_HUMAN	9606.ENSP00000346255;
Q96BP3	PPWD1_HUMAN	9606.ENSP00000261308;
O60828	PQBP1_HUMAN	9606.ENSP00000218224;
Q8N2U9	PQLC1_HUMAN	9606.ENSP00000380880;
Q8N755	PQLC3_HUMAN	9606.ENSP00000295083;
Q5THK1	PR14L_HUMAN	9606.ENSP00000331845;
O75807	PR15A_HUMAN	9606.ENSP00000200453;
Q5SWA1	PR15B_HUMAN	9606.ENSP00000356156;
Q9BU68	PR15L_HUMAN	9606.ENSP00000300557;
A6NGN4	PRA25_HUMAN	9606.ENSP00000485656;
Q96KF2	PRAC1_HUMAN	9606.ENSP00000290294;
D3DTV9	PRAC2_HUMAN	9606.ENSP00000484945;
Q9UI14	PRAF1_HUMAN	9606.ENSP00000222008;
O95521	PRAM1_HUMAN	9606.ENSP00000332134;
O60811	PRAM2_HUMAN	9606.ENSP00000240189;
O60810	PRAM4_HUMAN	9606.ENSP00000235349;
Q5VWM4	PRAM8_HUMAN	9606.ENSP00000349931;
Q5VWM5	PRAM9_HUMAN	9606.ENSP00000365322;
Q04118	PRB3_HUMAN	9606.ENSP00000442626;
P10163	PRB4_HUMAN	9606.ENSP00000279575;
O43663	PRC1_HUMAN	9606.ENSP00000377793;
P48634	PRC2A_HUMAN	9606.ENSP00000365201;
Q00LT1	PRCD_HUMAN	9606.ENSP00000465932;
P57071	PRD15_HUMAN	9606.ENSP00000269844;
Q9HAZ2	PRD16_HUMAN	9606.ENSP00000270722;
Q13029	PRDM2_HUMAN	9606.ENSP00000235372;
Q9NQV7	PRDM9_HUMAN	9606.ENSP00000296682;
Q70Z35	PREX2_HUMAN	9606.ENSP00000288368;
Q9Y2Y8	PRG3_HUMAN	9606.ENSP00000287143;
P49643	PRI2_HUMAN	9606.ENSP00000484105;
Q8WWQ0	PHIP_HUMAN	9606.ENSP00000275034;
O75167	PHAR2_HUMAN	9606.ENSP00000417038;
P78562	PHEX_HUMAN	9606.ENSP00000368682;
Q9H0N5	PHS2_HUMAN	9606.ENSP00000421544;
Q8NDX5	PHC3_HUMAN	9606.ENSP00000420294;
